Age,Gender,Education Level,Years of Experience,Salary
30,Female,High School,1,26000
45,Male,PhD,19,190000
31,Male,Bachelor's,6,85000
41,Female,Master's,13,131000
34,Male,Bachelor's,8,101000
30,Female,Master's,3,49000
44,Male,PhD,18,182000
35,Female,Bachelor's,8,92000
26,Male,High School,1,26000
37,Female,Master's,12,125000
29,Male,Bachelor's,4,71000
51,Male,PhD,24,240000
28,Female,Bachelor's,2,36000
44,Female,Master's,15,152000
38,Male,Bachelor's,11,119000
30,Female,High School,1,26000
45,Male,PhD,19,190000
31,Male,Bachelor's,6,85000
41,Female,Master's,13,131000
34,Male,Bachelor's,8,101000
30,Female,Master's,3,49000
44,Male,PhD,18,182000
35,Female,Bachelor's,8,92000
26,Male,High School,1,26000
37,Female,Master's,12,125000
29,Male,Bachelor's,4,71000
51,Male,PhD,24,240000
28,Female,Bachelor's,2,36000
44,Female,Master's,15,152000
38,Male,Bachelor's,11,119000
30,Female,High School,1,26000
45,Male,PhD,19,190000
31,Male,Bachelor's,6,85000
41,Female,Master's,13,131000
34,Male,Bachelor's,8,101000
30,Female,Master's,3,49000
44,Male,PhD,18,182000
35,Female,Bachelor's,8,92000
26,Male,High School,1,26000
37,Female,Master's,12,125000
29,Male,Bachelor's,4,71000
51,Male,PhD,24,240000
28,Female,Bachelor's,2,36000
44,Female,Master's,15,152000
38,Male,Bachelor's,11,119000
30,Female,High School,1,26000
45,Male,PhD,19,190000
31,Male,Bachelor's,6,85000
41,Female,Master's,13,131000
34,Male,Bachelor's,8,101000
30,Female,Master's,3,49000
44,Male,PhD,18,182000
35,Female,Bachelor's,8,92000
26,Male,High School,1,26000
37,Female,Master's,12,125000
29,Male,Bachelor's,4,71000
51,Male,PhD,24,240000
28,Female,Bachelor's,2,36000
44,Female,Master's,15,152000
38,Male,Bachelor's,11,119000
30,Female,High School,1,26000
45,Male,PhD,19,190000
31,Male,Bachelor's,6,85000
41,Female,Master's,13,131000
34,Male,Bachelor's,8,101000
30,Female,Master's,3,49000
44,Male,PhD,18,182000
35,Female,Bachelor's,8,92000
26,Male,High School,1,26000
37,Female,Master's,12,125000
29,Male,Bachelor's,4,71000
51,Male,PhD,24,240000
28,Female,Bachelor's,2,36000
44,Female,Master's,15,152000
38,Male,Bachelor's,11,119000
30,Female,High School,1,26000
45,Male,PhD,19,190000
31,Male,Bachelor's,6,85000
41,Female,Master's,13,131000
27,Male,Bachelor's,3,62000
42,Female,Master's,16,137000
35,Male,PhD,9,112000
29,Female,Bachelor's,2,45000
33,Male,High School,1,25000
36,Female,Bachelor's,7,91000
43,Male,PhD,17,179000
31,Female,Bachelor's,5,74000
49,Male,Master's,23,228000
28,Female,Bachelor's,2,37000
45,Female,PhD,19,193000
38,Male,Bachelor's,11,119000
30,Female,High School,1,25000
45,Male,Master's,20,204000
27,Female,Bachelor's,3,61000
41,Male,PhD,15,157000
35,Female,Master's,8,92000
26,Male,Bachelor's,1,52000
30,Female,Bachelor's,4,58000
48,Male,PhD,22,219000
32,Female,Master's,6,77000
34,Male,Bachelor's,8,104000
31,Female,High School,1,25000
45,Male,Master's,20,204000
28,Female,Bachelor's,2,37000
44,Female,PhD,18,183000
38,Male,Bachelor's,11,119000
30,Female,High School,1,25000
45,Male,Master's,20,204000
27,Female,Bachelor's,3,61000
41,Male,PhD,15,157000
35,Female,Master's,8,92000
26,Male,Bachelor's,1,52000
30,Female,Bachelor's,4,58000
48,Male,PhD,22,219000
32,Female,Master's,6,77000
34,Male,Bachelor's,8,104000
31,Female,High School,1,25000
45,Male,Master's,20,204000
28,Female,Bachelor's,2,37000
44,Female,PhD,18,183000
38,Male,Bachelor's,11,119000
30,Female,High School,1,25000
45,Male,Master's,20,204000
27,Female,Bachelor's,3,61000
41,Male,PhD,15,157000
35,Female,Master's,8,92000
26,Male,Bachelor's,1,52000
30,Female,Bachelor's,4,58000
48,Male,PhD,22,219000
32,Female,Master's,6,77000
34,Male,Bachelor's,8,104000
31,Female,High School,1,25000
45,Male,Master's,20,204000
28,Female,Bachelor's,2,37000
44,Female,PhD,18,183000
38,Male,Bachelor's,11,119000
30,Female,High School,1,25000
45,Male,Master's,20,204000
27,Female,Bachelor's,3,61000
41,Male,PhD,15,157000
35,Female,Master's,8,92000
26,Male,Bachelor's,1,52000
30,Female,Bachelor's,4,58000
48,Male,PhD,22,219000
32,Female,Master's,6,77000
34,Male,Bachelor's,8,104000
31,Female,High School,1,25000
45,Male,Master's,20,204000
28,Female,Bachelor's,2,37000
44,Female,PhD,18,183000
38,Male,Bachelor's,11,119000
30,Female,High School,1,25000
45,Male,Master's,20,204000
27,Female,Bachelor's,3,61000
41,Male,PhD,15,157000
35,Female,Master's,8,92000
26,Male,Bachelor's,1,52000
30,Female,Bachelor's,4,58000
48,Male,PhD,22,219000
32,Female,Master's,6,77000
34,Male,Bachelor's,8,104000
31,Female,High School,1,25000
45,Male,Master's,20,204000
28,Female,Bachelor's,2,37000
44,Female,PhD,18,183000
38,Male,Bachelor's,11,119000
30,Female,High School,1,25000
45,Male,Master's,20,204000
27,Female,Bachelor's,3,61000
41,Male,PhD,15,157000
35,Female,Master's,8,92000
26,Male,Bachelor's,1,52000
30,Female,Bachelor's,4,58000
48,Male,PhD,22,219000
32,Female,Master's,6,77000
34,Male,Bachelor's,8,104000
31,Female,High School,1,25000
45,Male,Master's,20,204000
28,Female,Bachelor's,2,37000
44,Female,PhD,18,183000
38,Male,Bachelor's,11,119000
30,Female,High School,1,25000
45,Male,Master's,20,204000
27,Female,Bachelor's,3,61000
41,Male,PhD,15,157000
35,Female,Master's,8,92000
26,Male,Bachelor's,1,52000
30,Female,Bachelor's,4,58000
48,Male,PhD,22,219000
32,Female,Master's,6,77000
34,Male,Bachelor's,8,104000
31,Female,High School,1,25000
45,Male,Master's,20,204000
28,Female,Bachelor's,2,37000
44,Female,PhD,18,183000
38,Male,Bachelor's,11,119000
30,Female,High School,1,25000
45,Male,Master's,20,204000
27,Female,Bachelor's,3,61000
41,Male,PhD,15,157000
35,Female,Master's,8,92000
26,Male,Bachelor's,1,52000
30,Female,Bachelor's,4,58000
48,Male,PhD,22,219000
32,Female,Master's,6,77000
31,Female,Master's,6,95000
28,Male,Bachelor's,2,45000
29,Female,Master's,4,70000
35,Male,PhD,10,110000
26,Female,High School,1,35000
32,Male,Bachelor's,5,60000
27,Female,Master's,2,50000
39,Male,Master's,12,120000
23,Female,Bachelor's,1,32000
30,Male,Bachelor's,4,65000
26,Female,Bachelor's,1,35000
42,Male,PhD,14,130000
34,Female,Master's,9,95000
28,Male,High School,2,43000
31,Female,Bachelor's,4,50000
29,Male,Bachelor's,3,60000
35,Female,Master's,8,80000
26,Male,Master's,2,48000
40,Female,PhD,13,125000
34,Male,Bachelor's,7,85000
26,Female,Bachelor's,2,42000
29,Male,Master's,4,70000
25,Female,High School,1,32000
33,Male,Master's,6,80000
27,Female,Bachelor's,2,42000
31,Male,PhD,7,90000
29,Female,Master's,4,65000
24,Male,Bachelor's,1,40000
42,Female,Master's,12,110000
34,Male,Master's,10,105000
28,Female,Bachelor's,3,50000
33,Male,PhD,8,95000
29,Female,Bachelor's,3,60000
25,Male,High School,2,40000
26,Female,Master's,2,55000
30,Male,Bachelor's,5,70000
24,Female,High School,1,32000
31,Male,Master's,7,90000
27,Female,Bachelor's,2,50000
35,Male,PhD,10,110000
26,Female,Bachelor's,1,32000
32,Male,Master's,6,80000
29,Female,Master's,4,70000
25,Male,High School,2,45000
33,Female,Bachelor's,7,65000
27,Male,Master's,2,50000
28,Female,Bachelor's,3,45000
34,Male,PhD,9,95000
30,Female,Bachelor's,4,65000
26,Male,Bachelor's,2,38000
42,Female,Master's,13,125000
34,Male,Master's,8,90000
28,Female,High School,2,43000
31,Male,Bachelor's,5,60000
29,Female,Master's,3,60000
35,Male,PhD,10,110000
26,Female,Bachelor's,1,35000
32,Male,Master's,6,95000
27,Female,Master's,2,42000
39,Male,Master's,11,100000
23,Female,Bachelor's,1,32000
30,Male,Bachelor's,4,65000
26,Female,Bachelor's,2,42000
42,Male,PhD,14,130000
34,Female,Master's,9,95000
28,Male,High School,2,43000
31,Female,Bachelor's,4,50000
29,Male,Bachelor's,3,60000
35,Female,Master's,8,80000
26,Male,Master's,2,48000
40,Female,PhD,13,125000
34,Male,Bachelor's,7,85000
26,Female,Bachelor's,2,42000
29,Male,Master's,4,70000
25,Female,High School,1,32000
33,Male,Master's,6,80000
27,Female,Bachelor's,2,42000
31,Male,PhD,7,90000
29,Female,Master's,4,65000
24,Male,Bachelor's,1,40000
42,Female,Master's,12,110000
34,Male,Master's,10,105000
28,Female,Bachelor's,3,50000
33,Male,PhD,8,95000
29,Female,Bachelor's,3,60000
25,Male,High School,2,40000
26,Female,Master's,2,55000
30,Male,Bachelor's,5,70000
24,Female,High School,1,32000
31,Male,Master's,7,90000
27,Female,Bachelor's,2,50000
35,Male,PhD,10,110000
26,Female,Bachelor's,1,32000
32,Male,Master's,6,80000
29,Female,Master's,4,70000
25,Male,High School,2,45000
33,Female,Bachelor's,7,65000
27,Male,Master's,2,50000
28,Female,Bachelor's,3,45000
34,Male,PhD,9,95000
30,Female,Bachelor's,4,65000
26,Male,Bachelor's,2,38000
42,Female,Master's,13,125000
34,Male,Master's,8,90000
28,Female,High School,2,43000
31,Male,Bachelor's,5,60000
29,Female,Master's,3,60000
35,Male,PhD,10,110000
26,Female,Bachelor's,1,35000
32,Male,Master's,6,95000
27,Female,Master's,2,42000
39,Male,Master's,11,100000
23,Female,Bachelor's,1,32000
30,Male,Bachelor's,4,65000
26,Female,Bachelor's,2,42000
42,Male,PhD,14,130000
34,Female,Master's,9,95000
28,Male,High School,2,43000
31,Female,Bachelor's,4,500
27,Female,Bachelor's,1,45000
33,Male,Master's,8,120000
29,Female,Bachelor's,3,55000
31,Male,Bachelor's,5,70000
38,Female,PhD,12,140000
25,Male,High School,1,30000
32,Female,Master's,7,100000
27,Male,Bachelor's,2,50000
29,Female,Bachelor's,3,55000
35,Male,PhD,10,130000
26,Female,Bachelor's,1,45000
33,Male,Master's,8,120000
29,Female,Bachelor's,3,55000
31,Male,Bachelor's,5,70000
38,Female,PhD,12,140000
25,Male,High School,1,30000
32,Female,Master's,7,100000
27,Male,Bachelor's,2,50000
29,Female,Bachelor's,3,55000
35,Male,PhD,10,130000
26,Female,Bachelor's,1,45000
33,Male,Master's,8,120000
29,Female,Bachelor's,3,55000
31,Male,Bachelor's,5,70000
38,Female,PhD,12,140000
25,Male,High School,1,30000
32,Female,Master's,7,100000
27,Male,Bachelor's,2,50000
29,Female,Bachelor's,3,55000
35,Male,PhD,10,130000
26,Female,Bachelor's,1,45000
33,Male,Master's,8,120000
29,Female,Bachelor's,3,55000
31,Male,Bachelor's,5,70000
38,Female,PhD,12,140000
25,Male,High School,1,30000
32,Female,Master's,7,100000
27,Male,Bachelor's,2,50000
29,Female,Bachelor's,3,55000
35,Male,PhD,10,130000
26,Female,Bachelor's,1,45000
33,Male,Master's,8,120000
29,Female,Bachelor's,3,55000
31,Male,Bachelor's,5,70000
38,Female,PhD,12,140000
25,Male,High School,1,30000
32,Female,Master's,7,100000
27,Male,Bachelor's,2,50000
29,Female,Bachelor's,3,55000
35,Male,PhD,10,130000
26,Female,Bachelor's,1,45000
33,Male,Master's,8,120000
29,Female,Bachelor's,3,55000
31,Male,Bachelor's,5,70000
38,Female,PhD,12,140000
25,Male,High School,1,30000
32,Female,Master's,7,100000
27,Male,Bachelor's,2,50000
29,Female,Bachelor's,3,55000
35,Male,PhD,10,130000
26,Female,Bachelor's,1,45000
33,Male,Master's,8,120000
29,Female,Bachelor's,3,55000
31,Male,Bachelor's,5,70000
38,Female,PhD,12,140000
25,Male,High School,1,30000
32,Female,Master's,7,100000
27,Male,Bachelor's,2,50000
29,Female,Bachelor's,3,55000
35,Male,PhD,10,130000
26,Female,Bachelor's,1,45000
33,Male,Master's,8,120000
29,Female,Bachelor's,3,55000
31,Male,Bachelor's,5,70000
38,Female,PhD,12,140000
25,Male,High School,1,30000
32,Female,Master's,7,100000
27,Male,Bachelor's,2,50000
29,Female,Bachelor's,3,55000
35,Male,PhD,10,130000
26,Female,Bachelor's,1,45000
33,Male,Master's,8,120000
29,Female,Bachelor's,3,55000
31,Male,Bachelor's,5,70000
38,Female,PhD,12,140000
25,Male,High School,1,30000
32,Female,Master's,7,100000
27,Male,Bachelor's,2,50000
29,Female,Bachelor's,3,55000
35,Male,PhD,10,130000
26,Female,Bachelor's,1,45000
33,Male,Master's,8,120000
29,Female,Bachelor's,3,55000
31,Male,Bachelor's,5,70000
38,Female,PhD,12,140000
25,Male,High School,1,30000
32,Female,Master's,7,100000
27,Male,Bachelor's,2,50000
29,Female,Bachelor's,3,55000
35,Male,PhD,10,130000
26,Female,Bachelor's,1,45000
33,Male,Master's,8,120000
29,Female,Bachelor's,3,55000
31,Male,Bachelor's,5,70000
38,Female,PhD,12,140000
25,Male,High School,1,30000
32,Female,Master's,7,100000
27,Male,Bachelor's,2,50000
29,Female,Bachelor's,3,55000
35,Male,PhD,10,130000
26,Female,Bachelor's,1,45000
33,Male,Master's,8,120000
29,Female,Bachelor's,3,55000
31,Male,Bachelor's,5,70000
38,Female,PhD,12,140000
25,Male,High School,1,30000
32,Female,Master's,7,100000
27,Male,Bachelor's,2,50000
29,Female,Bachelor's,3,55000
35,Male,PhD,10,130000
26,Female,Bachelor's,1,45000
28,Female,Bachelor's,2,48000
36,Male,Master's,9,125000
30,Female,Bachelor's,4,57000
32,Male,Bachelor's,6,72000
39,Female,PhD,13,145000
26,Male,High School,2,31000
33,Female,Master's,8,105000
28,Male,Bachelor's,3,52000
30,Female,Bachelor's,4,57000
36,Male,PhD,11,135000
27,Female,Bachelor's,2,48000
34,Male,Master's,9,125000
30,Female,Bachelor's,4,57000
32,Male,Bachelor's,6,72000
39,Female,PhD,13,145000
26,Male,High School,2,31000
33,Female,Master's,8,105000
28,Male,Bachelor's,3,52000
30,Female,Bachelor's,4,57000
36,Male,PhD,11,135000
27,Female,Bachelor's,2,48000
34,Male,Master's,9,125000
30,Female,Bachelor's,4,57000
32,Male,Bachelor's,6,72000
39,Female,PhD,13,145000
26,Male,High School,2,31000
33,Female,Master's,8,105000
28,Male,Bachelor's,3,52000
30,Female,Bachelor's,4,57000
36,Male,PhD,11,135000
27,Female,Bachelor's,2,48000
34,Male,Master's,9,125000
30,Female,Bachelor's,4,57000
32,Male,Bachelor's,6,72000
39,Female,PhD,13,145000
26,Male,High School,2,31000
33,Female,Master's,8,105000
28,Male,Bachelor's,3,52000
30,Female,Bachelor's,4,57000
36,Male,PhD,11,135000
27,Female,Bachelor's,2,48000
34,Male,Master's,9,125000
30,Female,Bachelor's,4,57000
32,Male,Bachelor's,6,72000
39,Female,PhD,13,145000
26,Male,High School,2,31000
33,Female,Master's,8,105000
28,Male,Bachelor's,3,52000
30,Female,Bachelor's,4,57000
36,Male,PhD,11,135000
27,Female,Bachelor's,2,48000
34,Male,Master's,9,125000
30,Female,Bachelor's,4,57000
32,Male,Bachelor's,6,72000
39,Female,PhD,13,145000
26,Male,High School,2,31000
33,Female,Master's,8,105000
28,Male,Bachelor's,3,52000
30,Female,Bachelor's,4,57000
36,Male,PhD,11,135000
27,Female,Bachelor's,2,48000
34,Male,Master's,9,125000
30,Female,Bachelor's,4,57000
32,Male,Bachelor's,6,72000
39,Female,PhD,13,145000
26,Male,High School,2,31000
33,Female,Master's,8,105000
28,Male,Bachelor's,3,52000
30,Female,Bachelor's,4,57000
36,Male,PhD,11,135000
27,Female,Bachelor's,2,48000
34,Male,Master's,9,125000
30,Female,Bachelor's,4,57000
32,Male,Bachelor's,6,72000
39,Female,PhD,13,145000
26,Male,High School,2,31000
33,Female,Master's,8,105000
28,Male,Bachelor's,3,52000
30,Female,Bachelor's,4,57000
36,Male,PhD,11,135000
27,Female,Bachelor's,2,48000
34,Male,Master's,9,125000
30,Female,Bachelor's,4,57000
32,Male,Bachelor's,6,72000
39,Female,PhD,13,145000
26,Male,High School,2,31000
33,Female,Master's,8,105000
28,Male,Bachelor's,3,52000
30,Female,Bachelor's,4,57000
36,Male,PhD,11,135000
27,Female,Bachelor's,2,48000
34,Male,Master's,9,125000
30,Female,Bachelor's,4,57000
32,Male,Bachelor's,6,72000
39,Female,PhD,13,145000
26,Male,High School,2,31000
33,Female,Master's,8,105000
28,Male,Bachelor's,3,52000
30,Female,Bachelor's,4,57000
36,Male,PhD,11,135000
27,Female,Bachelor's,2,48000
34,Male,Master's,9,125000
30,Female,Bachelor's,4,57000
32,Male,Bachelor's,6,72000
39,Female,PhD,13,145000
26,Male,High School,2,31000
33,Female,Master's,8,105000
28,Male,Bachelor's,3,52000
30,Female,Bachelor's,4,57000
36,Male,PhD,11,135000
27,Female,Bachelor's,2,48000
34,Male,Master's,9,125000
30,Female,Bachelor's,4,57000
32,Male,Bachelor's,6,72000
39,Female,PhD,13,145000
26,Male,High School,2,31000
33,Female,Master's,8,105000
28,Male,Bachelor's,3,52000
30,Female,Bachelor's,4,57000
36,Male,PhD,11,135000
27,Female,Bachelor's,2,48000
26,Male,Bachelor's,5,85000
28,Female,Master's,7,110000
34,Male,PhD,12,170000
31,Male,Bachelor's,9,140000
24,Female,High School,1,30000
29,Male,Bachelor's,6,95000
27,Female,Master's,4,80000
33,Male,PhD,10,155000
21,Female,High School,0,25000
36,Male,Bachelor's,11,160000
25,Female,Bachelor's,3,65000
30,Male,Master's,7,120000
28,Female,PhD,6,105000
26,Male,Bachelor's,5,85000
28,Female,Master's,7,110000
34,Male,PhD,12,170000
31,Male,Bachelor's,9,140000
24,Female,High School,1,30000
29,Male,Bachelor's,6,95000
27,Female,Master's,4,80000
33,Male,PhD,10,155000
21,Female,High School,0,25000
36,Male,Bachelor's,11,160000
25,Female,Bachelor's,3,65000
30,Male,Master's,7,120000
28,Female,PhD,6,105000
26,Male,Bachelor's,5,85000
28,Female,Master's,7,110000
34,Male,PhD,12,170000
31,Male,Bachelor's,9,140000
24,Female,High School,1,30000
29,Male,Bachelor's,6,95000
27,Female,Master's,4,80000
33,Male,PhD,10,155000
21,Female,High School,0,25000
36,Male,Bachelor's,11,160000
25,Female,Bachelor's,3,65000
30,Male,Master's,7,120000
28,Female,PhD,6,105000
26,Male,Bachelor's,5,85000
28,Female,Master's,7,110000
34,Male,PhD,12,170000
31,Male,Bachelor's,9,140000
24,Female,High School,1,30000
29,Male,Bachelor's,6,95000
27,Female,Master's,4,80000
33,Male,PhD,10,155000
21,Female,High School,0,25000
36,Male,Bachelor's,11,160000
25,Female,Bachelor's,3,65000
30,Male,Master's,7,120000
28,Female,PhD,6,105000
26,Male,Bachelor's,5,85000
28,Female,Master's,7,110000
34,Male,PhD,12,170000
31,Male,Bachelor's,9,140000
24,Female,High School,1,30000
29,Male,Bachelor's,6,95000
27,Female,Master's,4,80000
33,Male,PhD,10,155000
21,Female,High School,0,25000
36,Male,Bachelor's,11,160000
25,Female,Bachelor's,3,65000
30,Male,Master's,7,120000
28,Female,PhD,6,105000
26,Male,Bachelor's,5,85000
28,Female,Master's,7,110000
34,Male,PhD,12,170000
31,Male,Bachelor's,9,140000
24,Female,High School,1,30000
29,Male,Bachelor's,6,95000
27,Female,Master's,4,80000
33,Male,PhD,10,155000
21,Female,High School,0,25000
36,Male,Bachelor's,11,160000
25,Female,Bachelor's,3,65000
30,Male,Master's,7,120000
28,Female,PhD,6,105000
26,Male,Bachelor's,5,85000
28,Female,Master's,7,110000
34,Male,PhD,12,170000
31,Male,Bachelor's,9,140000
24,Female,High School,1,30000
29,Male,Bachelor's,6,95000
27,Female,Master's,4,80000
33,Male,PhD,10,155000
21,Female,High School,0,25000
36,Male,Bachelor's,11,160000
25,Female,Bachelor's,3,65000
30,Male,Master's,7,120000
28,Female,PhD,6,105000
26,Male,Bachelor's,5,85000
28,Female,Master's,7,110000
34,Male,PhD,12,170000
31,Male,Bachelor's,9,140000
24,Female,High School,1,30000
29,Male,Bachelor's,6,95000
27,Female,Master's,4,80000
33,Male,PhD,10,155000
21,Female,High School,0,25000
36,Male,Bachelor's,11,160000
25,Female,Bachelor's,3,65000
30,Male,Master's,7,120000
28,Female,PhD,6,105000
26,Male,Bachelor's,5,85000
28,Female,Master's,7,110000
34,Male,PhD,12,170000
31,Male,Bachelor's,9,140000
24,Female,High School,1,30000
29,Male,Bachelor's,6,95000
27,Female,Master's,4,80000
33,Male,PhD,10,155000
21,Female,High School,0,25000
36,Male,Bachelor's,11,160000
25,Female,Bachelor's,3,65000
30,Male,Master's,7,120000
